Website,Article Title,Article content,Article Link,Date
https://www.ispreview.co.uk/,BT Group Moves to Improve UK Video Streaming with New Delivery Network,"Broadband and telecoms giant BT Group has today announced a new partnership with edge video delivery network MainStreaming , which they hope will deliver a smoother and “more resilient streaming experience” for UK audiences by integrating it directly into their nationwide mobile and fixed networks.",https://www.ispreview.co.uk/index.php/2025/09/bt-group-moves-to-improve-uk-video-streaming-with-new-delivery-network.html,3rd Sep 2025
https://www.ispreview.co.uk/,Car Fire Triggers 3 Week Openreach Broadband Outage in East Sussex Village,"Some residents in the semi-rural village of Catsfield in East Sussex (England), which is home to nearly 900 people, have been left without access to fixed broadband and phone services for roughly three weeks after a car fire caused damage to Openreach’s nearby telecoms pole and fibre optic cables.",https://www.ispreview.co.uk/index.php/2025/09/car-fire-triggers-3-week-openreach-broadband-outage-in-east-sussex-village.html,3rd Sep 2025
https://www.ispreview.co.uk/,Consumer Activist Proposes to Sue Sky UK Over TV End of Contract Notifications,"A self-proclaimed “consumer rights litigant“, Marc John , claims to have notified the UK’s Competition Appeal Tribunal (CAT) of his plan to launch a £2bn opt-out collective proceedings claim against Sky UK (Comcast). The claim appears to focus on Sky’s alleged failure to issue end-of-contract notifications (ECNs) to millions of its satellite TV customers.",https://www.ispreview.co.uk/index.php/2025/09/consumer-activist-proposes-to-sue-sky-uk-over-tv-end-of-contract-notifications.html,3rd Sep 2025
https://www.ispreview.co.uk/,BT Agrees Deal to Sell its Radianz Business to Transaction Network Services,"Telecoms giant BT has today announced that their Radianz unit, which is a global network and connectivity platform for the financial services industry that generated revenues of approx. £142m during 2024/25, is to be sold to Transaction Network Services (TNS) – a provider of ultra-low latency trading infrastructure – for an undisclosed sum.",https://www.ispreview.co.uk/index.php/2025/09/bt-agrees-deal-to-sell-its-radianz-business-to-transaction-network-services.html,2nd Sep 2025
https://www.ispreview.co.uk/,Netmore to Hook Up 1 Million Severn Trent Water Meters to Wireless Network,"Global network operator Netmore has today signed a 3-year deal with the UK’s second-largest water company, Severn Trent, to deploy and manage network services for 1 million smart meters across more than 20 counties. This will involve the deployment of a dual wireless Long Range Wide Area (LoRaWAN) and Narrowband-loT (NB-IoT) network.",https://www.ispreview.co.uk/index.php/2025/09/netmore-to-hook-up-1-million-severn-trent-water-meters-to-wireless-network.html,2nd Sep 2025
https://www.ispreview.co.uk/,Openreach Offers Even Quicker Proactive FTTP Broadband Upgrades to UK ISPs,"Network access provider Openreach ( BT ) has once again tweaked their Proactive FTTP Upgrades process for ISPs, which will allow providers to optionally reduce the normal lead time down to just 15+ calendar days (vs the default 6 weeks). Normally it’s consumers that initiate an upgrade, but with proactive upgrades the initiator is your ISP (this may help with copper to full fibre migrations).",https://www.ispreview.co.uk/index.php/2025/09/openreach-offers-even-quicker-proactive-fttp-broadband-upgrades-to-uk-isps.html,2nd Sep 2025
https://www.ispreview.co.uk/,Survey Claims Forgetfulness Causes Brits to Miss £76.6m in Broadband Savings,"A new study by comparison site Go.Compare , which used data gathered from the ONS, internal data and a YouGov survey of 2,000 UK adults in May 2025, has claimed that over 77% of broadband users don’t switch ISPs as regularly as would be ideal to maximise their savings. Plus, of those users, 6% don’t switch more often because they forget to look for a better deal.",https://www.ispreview.co.uk/index.php/2025/09/survey-claims-forgetfulness-causes-brits-to-miss-76-6m-in-broadband-savings.html,2nd Sep 2025
https://www.ispreview.co.uk/,"Virgin Media O2 to Donate 1,200 Pre-Owned Smartphones in Scotland","Broadband ISP and mobile operator Virgin Media and O2 (VMO2) have today announced that they’re working with both the Scottish Government and Citizens Advice Scotland (CAS) to help people get online. This involves donating 1,200 refurbished smartphones and mobile data SIMs to Citizens Advice Bureaux (CABs) across 12 Local Authorities throughout Scotland.",https://www.ispreview.co.uk/index.php/2025/09/virgin-media-o2-to-donate-1200-pre-owned-smartphones-in-scotland.html,2nd Sep 2025
https://www.ispreview.co.uk/,Study Warns UK Students Face £142 Broadband Penalty Due to Shorter Deals,"New research from Broadband Genie , which analysed the cost of 12-month and 24-month broadband deals from major UK providers during August 2025, claims to have found that 12-month broadband contracts “ideal for students” are on average 49% more expensive (costing £142.88 more a year) than two-year deals.",https://www.ispreview.co.uk/index.php/2025/09/study-warns-uk-students-face-142-broadband-penalty-due-to-shorter-deals.html,2nd Sep 2025
https://www.ispreview.co.uk/,Founder and Boss of Major UK Broadband Altnet CityFibre to Step Down UPDATE,"Greg Mesch, the original founder and current CEO of the UK’s largest alternative full fibre ( FTTP ) broadband network for ISPs, CityFibre , is reportedly to step down after setting the Openreach competitor up some 14 years ago in January 2011. The move comes shortly after the operator secured a crucial UK funding agreement worth £2.3bn ( here ).",https://www.ispreview.co.uk/index.php/2025/09/founder-and-boss-of-major-uk-broadband-altnet-cityfibre-to-step-down.html,2nd Sep 2025
https://www.ispreview.co.uk/,EE UK Deploy 50 Extra Freshwave 5G Small Cells in Central London to Boost Mobile,"Wireless infrastructure provider Freshwave has today revealed that they’ve worked with UK mobile operator EE ( BT ) to deploy a further 50 new Small Cell based outdoor 4G and 5G mobile (mobile broadband) units across the City of London area, which are helping to expand the network operator’s coverage and performance.",https://www.ispreview.co.uk/index.php/2025/09/ee-uk-deploy-50-extra-freshwave-5g-small-cells-in-central-london-to-boost-mobile.html,2nd Sep 2025
https://www.ispreview.co.uk/,Broadband ISP TalkTalk Launch UK Brand Refresh to Help Forget the Troubles,"The financially troubled broadband provider TalkTalk has today attempted to start putting the recent past behind it by refreshing their brand identity a bit (inc. new website), while at the same time launching new digital platforms and a supporting marketing campaign. But it may yet take much more than this to help turn things around, although it’s a start.",https://www.ispreview.co.uk/index.php/2025/09/broadband-isp-talktalk-launches-uk-brand-refresh-to-help-forget-the-troubles.html,2nd Sep 2025
https://www.ispreview.co.uk/,Netomnia to Extend UK Broadband Reach via Openreach’s FTTP Network,"One of the UK’s largest alternative broadband networks, Netomnia (Substantial Group), has revealed that they’re in the process of joining Openreach’s (BT) network in order to harness their Fibre-to-the-Premises (FTTP) products in areas where their network doesn’t yet reach or may be unlikely to reach in the future. But the initial reach will be limited.",https://www.ispreview.co.uk/index.php/2025/09/netomnia-to-extend-uk-broadband-reach-via-openreachs-fttp-network.html,2nd Sep 2025
https://www.ispreview.co.uk/,Community Fibre Cuts Broadband Satisfaction Guarantee from 60 to 30 Days,"Alternative network provider and UK ISP CommunityFibre , which has deployed a 5Gbps speed full fibre broadband (FTTP) network to cover 1.342 million UK homes (plus c.200k businesses) – mostly in London, has today reduced their somewhat industry leading 60 Day Satisfaction Guarantee to 30 days. But this is still better than many other providers can do.",https://www.ispreview.co.uk/index.php/2025/09/community-fibre-cuts-broadband-satisfaction-guarantee-from-60-to-30-days.html,2nd Sep 2025
https://www.ispreview.co.uk/,Microsoft Backed Researchers Significantly Improve Hollow Core Fibre Cables,"A team of Microsoft backed and largely UK based researches, which were originally part of Lumenisity – a spinoff from the Optoelectronics Research Centre (ORC) at the University of Southampton, appear to have succeeded in reducing attenuation and other signal degradation phenomena in next gen hollow core fibre (HCF) broadband cables – boosting speeds by 45%.",https://www.ispreview.co.uk/index.php/2025/09/microsoft-backed-researchers-significantly-improve-hollow-core-fibre-cables.html,1st Sep 2025
https://www.ispreview.co.uk/,ISP GoFibre Hands Out Funding to Northumberland Community Projects,"Edinburgh-based UK alternative network GoFibre , which is rolling out a gigabit broadband (FTTP) network across remote parts of rural Scotland and Northern England, has today announced the first four charities in North Northumberland to secure investment under their community fund.",https://www.ispreview.co.uk/index.php/2025/09/isp-gofibre-hands-out-funding-to-northumberland-community-projects.html,1st Sep 2025
https://www.ispreview.co.uk/,ITS Wins Contract to Deploy Full Fibre Across Crawley’s Manor Royal Business Park UPDATE,"ISPreview has discovered that the Crawley Borough Council (CBC) in West Sussex (England) has just awarded the ITS Technology Group with a contract for their new £1.5 million (state aid) project, which aims to provide every business in Manor Royal (business park) with the ability to connect to gigabit broadband.",https://www.ispreview.co.uk/index.php/2025/09/its-wins-contract-to-deploy-full-fibre-across-crawleys-manor-royal-business-park.html,1st Sep 2025
https://www.ispreview.co.uk/,Roku UK Deploys First-Ever FAST TV Channels to Streaming Platform,"Streaming platform provider Roku UK has announced the imminent roll-out of their “first-ever” FAST (Free Ad-Supported Streaming TV) channels. A total of 40 FAST channels are due to go live across the company’s Apps, TVs and streaming boxes at no extra cost, starting from October next month.",https://www.ispreview.co.uk/index.php/2025/09/roku-uk-deploys-first-ever-fast-tv-channels-to-streaming-platform.html,1st Sep 2025
https://www.ispreview.co.uk/,Netomnia Raises £300m in Junior Debt to Boost UK FTTP Broadband Rollout,"Tewkesbury-based network operator Netomnia ( Brsk , Youfibre ), which has so far deployed their full fibre broadband (FTTP) lines to cover 2.7 million UK premises (375,000 customers), has today announced another major funding boost by successfully completing a £300 million junior debt raise, including an additional £140 million from new and existing investors.",https://www.ispreview.co.uk/index.php/2025/09/netomnia-raises-300m-in-junior-debt-to-boost-uk-fttp-broadband-rollout.html,1st Sep 2025
